id,questions,answers
59105ebf9b6b44d48ca14d68,What cigars are named after the island capital of the country where Misleydis Gonzalez lived?,Havana cigars
c6165c0e2bdd4953a0699740,Who used yellow journalism to increase support for war in the largest Caribbean island?,Joseph Pulitzer
3141c6d963a24f819663185b,"Whose New York World newspaper, used yellow journalism to gain support for war, in the country where warheads were found during the Missile Crisis?",Joseph Pulitzer
b53672f69c914ddc91ae3b54,Who used yellow journalism to stir up support for a war in the country that supplied doctors and technicians to rebels?,Joseph Pulitzer
543a0ef0a2bf4b3389fd27c0,Whose New York World used yellow journalism to stir up support for war in the country where the Bay of Pigs occurred?,Joseph Pulitzer
0060a6e8535d445ea5a2de1d,Where is the Blue Mosque located in the nation where Myra is found?,Istanbul
12f0abeb6d7943b187ab833f,Where is the blue mosque located in the country where Ephesus is from?,Istanbul
a0854eeda6b44802b69d505e,Where in the country with the village of Eğridere is the blue mosque located?,Istanbul
a3e235d6509e484093ebb7f0,Where is the blue mosque in the country where Karasu is located?,Istanbul
b9edfb7a8a8e4690ab331e63,Where is the blue mosque located in the country containing Kumdere?,Istanbul
0e1796fc7bce4ed2a46da5a4,"Where is the Blue Mosque located, in the country where the town of Altunhisar is found?",Istanbul
441273b638e34be587c3a3e7,Where is the Blue Mosque located in the country north of Cyprus?,Istanbul
dec763df6e0643ba89e59b2e,Where in the country where Sevindikli is located is the blue mosque located?,Istanbul
e2cacb281b66485b868cdba9,Where is the blue mosque located in the country containing Seydisuyu?,Istanbul
378d22f23a694283a5fb63c8,Who wants the border between the country Ephesus is located and Armenia opened?,Turkish business lobby
e5830ffe12354301a7973cab,Where is the blue mosque located in the country where Aksigorta is located?,Istanbul
891cc39d4a2443a3a4df7884,"Where is the Blue Mosque located, in the country where the village of Belen is found?",Istanbul
c1b4771803b44526aa735132,Where is the blue mosque located in the country where Yukariakin is located?,Istanbul
8f85369ffa40472c96f8465b,where is the blue mosque located in the country that contains Turhal?,Istanbul
4b400ad21e49415f95b0ae70,Where is the Blue Mosque located in the country where Işıkova is located?,Istanbul
4235fa7b7a464fee8d9928b7,"Where is the Blue Mosque located, in the country where the village of Eskiçine is found?",Istanbul
d1c69db202a64d0597ad89d2,Where is the blue mosque located in the same country as G.O.R.A?,Istanbul
c0d2e87d70f440439699d7de,Where is the blue mosque located in the country where Borcak is found?,Istanbul
0706e3de155a47e4bf6cb18c,Where is the Blue Mosque located in the country where Altınabat is located?,Istanbul
61cc4f7ddfe045619fbc2265,Where is the blue mosque located in the country where Boğaziçi can be found?,Istanbul
003dba8ae76040c08da7e20d,Where is the Blue Mosque located in the country where the village of Başalan is found?,Istanbul
60b2dcc81d7a4688983cf08b,Where is the Blue Mosque located in the country where the village of Emen is found?,Istanbul
732aef10d568428bb9c8aed0,Which parts of the nation where Myra is located have a Mediterranean climate?,Western and Southern coastal regions
0f77861bca9f460999dafc89,Where is the blue mosque located in the country containing Dicle?,Istanbul
02644e0ee9024d1690650b82,Where is the blue mosque located in the country Uzunada is located?,Istanbul
06b89f4e62e7400389603a7b,Where is the Blue Mosque located in the country that released Toss-Up?,Istanbul
54d5b100ac78418d9c00d15d,Where is the Blue Mosque located in the country where the town of Karacasu can be found?,Istanbul
95a0d272fc934a7f92e5baf0,What parts of the country where Ephesus is are characterized by a Mediterranean climate?,Western and Southern coastal regions
ae82eb9aff174042bd37f503,Who wants the border between the nation where Myra is located and Armenia opened?,Turkish business lobby
ce3e46512e514988b29bbac0,When did the relations between Israel and the country having Ephesus take a downturn?,after the 2008–09 Gaza War
12a1be6fd6ce4cb3a314994f,When did the relationship between Israel and the country that contained Myra deteriorate?,after the 2008–09 Gaza War
54f6f4ce444e4a1cb4020b3f,When did relations between Israel and the country where Semum is located take a downturn?,after the 2008–09 Gaza War
d4cde7fbdacd4b0fbabe69dd,Who wants the border between the country that released Toss-Up and Armenia opened?,Turkish business lobby
69dc610c42d443898617f6d9,Which parts of the country Boyoz is from are characterized by a Mediterranean climate?,Western and Southern coastal regions
b0e0bea7d21d4f93af13ccda,"When did relations between Israel and the country where Bazlama is made, take a downturn?",after the 2008–09 Gaza War
3d9f371f4a1e423db48d887f,When did relations take a downturn between Israel and the country where Boyoz pastry originates?,after the 2008–09 Gaza War
26976864c36e44028b4e0d83,When did the relationship between Israel and the country of origin of Eyyvah Eyvah take a downturn?,after the 2008–09 Gaza War
c53bf3c496ac4e28b421671d,Which parts of the country Siranush is from are characterized by a Mediterranean climate?,Western and Southern coastal regions
e38fdec370af4197ad66d50c,Which parts of the country where Nedim Gunar is from are characterized with a Mediterranean climate?,Western and Southern coastal regions
b44ef8ff978d4b7aa415046b,When did relations take a downturn between Israel and the country north of Cyprus?,after the 2008–09 Gaza War
435d3704ca6642e48156f73a,In the country where G.O.R.A. was released which regions have a Mediterranean climate?,Western and Southern coastal regions
fc9416371d7a4724aa520acc,Which parts of the country Semum is in are characterized by a Mediterranean climate?,Western and Southern coastal regions
4e6da635422547a18118b37b,Which parts of the country that released Toss-Up are characterized by a Mediterranean climate?,Western and Southern coastal regions
2ec62db71ac342c9ac1f5550,Who wants the border between Armenia and the country north of Cyprus opened?,Turkish business lobby
e6f3b3466fbe45f2aee24001,Which parts of the country Burcu Düner was from have a Mediterranean climate?,Western and Southern coastal regions
cb6969cae2344535a8bfc46a,What lobby group from the country where Burcu Düner is from wants the border with Armenia opened?,Turkish business lobby
29d40bc830a84fbfbfe19b3c,"What two cities in the country where Myra is located, acquired institutes of technology in the 1950s?",Ankara and Trabzon
e8fdb1b2f2794aeca30257fc,What two cities in the country where Ephesus is located acquired technology institutes in the 1950s?,Ankara and Trabzon
1bf3e93afb2b47dc949ea347,What two cities in the country north of Cyprus acquired technology institutes in the 1950s?,Ankara and Trabzon
616d3621cb8d4abe81e49516,Have the people of the country where Ephesus was located held any feeling towards the cloth symbol of the Greeks?,ethnic tensions with the Turkish Cypriot minority
bf4e59fcb83346ba87242b8e,Have the people in the nation Myra is from held feelings toward the cloth symbol of the Greeks?,ethnic tensions with the Turkish Cypriot minority
daa4d5395d9e4e68b74494d9,Have the people of the country north of Cyprus held any feeling towards the cloth symbol of the Greeks?,ethnic tensions with the Turkish Cypriot minority
e2bc8733e7f047f8a1fc847c,What is the country of citizenship of the individual who is in Zavallılar as a cast member?,Turkey
776f31b983ba467da3f391b5,What country did the Battle of Iconium take place in?,Turkey
5156b8b516074c488edf35af,In what present day country was Mehmet Hayri Bey born?,Turkey
65b5ff956c8e4c55985ea25b,"For what country did the Ottoman dynasty commission several of the type of buildings that, in the medieval period, were notably built atop older ruins?",Turkey
ba4a35177ee345b0ace4dff7,What is the country where Okkupert is located named after?,north
f98770f0a2934312b3db95ae,The country for Himmelbla was named for whom?,north
a1ccef4f9b8f4973913d3aa6,What word formed the basis of the name of the country where Ulefoss is found?,north
4018357e7aa54035bfcb85e3,"What word was the name of the country where the waterfall of Kvinnefossen is found, derived from?",north
3e6185d1302844328834b495,What was the country where Lalm is located named for?,north
b05b30018c964a8e8659afb1,What is the origin of the name of the country where the municipality of Brønnøy is found?,north
ab7eaf3811744b2098b28c28,What is the country where Teie is located named after?,north
1eff3f6a99ac443086b20bf7,"What word is the country where the village of Angvika is found, named after?",north
0b5935a664664d2d835240f8,What is the country where Nissedal is located named after?,north
ee9a292a06c84032b927fe3e,What is the country that Kysnesstranda is located named after?,north
1409f6ef9e0646c8be692a50,The country containing Klever was named for what direction?,north
a1ad9c0a144d4ec4b198b199,Tusvik's country was named for which direction?,north
96dfe342dbb24bce89dcc012,The country having Bjelkarøy was named for what?,north
b2a25551bbdc44a3a0437b8e,What was the country where Løding is located named for?,north
67839b426190418bb4ed8c38,What was the country where Karmsund Bridge is located named for?,north
33050e455b1f462e83a4d145,The country in which Leines is found was named after what?,north
ee62c05e2fd54651b255d5d2,From what word is the name derived of the country where the mountain of Bruri is located?,north
b892ccc92a6346148b7f84f5,What is the country Eikesdalsvatnet is located in named after?,north
37547b58142646acb5526a5a,The country where Seljestad is located was named for whom?,north
6e122ee641e3498a9f82f7c8,What was the country where Konrad Sundlo was from named after?,north
76ba8a7458424bdb95e628b7,"What word was the name of the country where Harestua is located, derived from?",north
2d7ba5faa40a4c77bf6e71ea,What is the country where Lilletorget is located named after?,north
909055606b484089abb515f1,"What word was the country where the island of Kvaløya is found, named after?",north
1b7ae3d9acdd46bfbf5cb622,When did the country of Okkupert leave the Kalmar Union?,1814
f19c6d825e274e26a40b8d21,"Denmark, and the country where Himmelblå aired, remained in the Kalmar Union until what year?",1814
a77c8cbcc23d4143af39f334,What is the country of citizenship of the performer who sang It's All Coming Back to Me Now with Meat Loaf?,Norway
61a89653885642d6ba969819,The Nødhavn Ved Norskekysten painter is a citizen of which country?,Norway
f988ae4b52114ebb996e8896,What country contains the village that the former municipality of Rauland was incorporated into in 1964?,Norway
b1c0591ea6744e2299d7c4e7,What is the country of citizenship of the director of En herre med bart?,Norway
a22e64393bb54736893984f9,What country was Jan Egil Brekke born?,Norway
bc67500d24f348bba74189fc,The father of Katti Anker Møller was a citizen of what country?,Norway
e9ae891441104f8bbfe65848,The artist that released Spark is a citizen of which country?,Norway
0354f9a923704b78a14dc038,What country is the manufacturer of MV Armorique located in?,Norway
96e706bfb3a14b7d9f1e4656,In what country did the manufacturer of the Norwegian Epic formerly have headquarters and a shipyard?,Norway
19186532bcf34a7aab10146d,What is the country of citizenship of the performer of The Chase?,Norway
5ded41fd159c4315856a877f,What is the country of the singer of the song Oah?,Norway
3aec5b9930f9468bb25ee37c,In what country does the performer of Faces Down hold citizenship?,Norway
72d8ce680c534295934ba50f,What is the country of citizenship for the performer of Heartbeat Radio?,Norway
18b850fa6ecc4a15b12503fb,What is the country of citizenship of the performer of Roll with the Wind?,Norway
d43f4350f8b942c89a226b67,In what country is the university where Einar Sverdrup studied?,Norway
e152c437c4e245e69260c554,What country was Erik Lie's father a citizen of?,Norway
4a44d9457c5d4af4bb80f69b,In which country is the university related to Peter Deinboll?,Norway
cc76a5cc4eca44eaa496f066,In what country does the father of Mons Lie hold citizenship?,Norway
ea430515fbc44dcab4715414,Where was musician behind Twist The Truth a citizen?,Norway
03a38f7fb7cd49fda060b3df,What country is the performer of Lost in a Moment from?,Norway
e2b71b84a2684e40894aebd0,Of which country was the performer of Twist the Truth a citizen?,Norway
0f21f718a5ad49eba26491b4,In which country did the performer of Burning hold citizenship?,Norway
20b0e3f6350d46a79ab97015,What is the country of citizenship for the singer of Mad Summer?,Norway
b831deab8a174e44a831e8a9,The singer who released Brief and Beautiful is a citizen of where?,Norway
e499695cdf784e1bb7cd3289,What is the country of citizenship of Just a Little Heartache's performer?,Norway
3a3ed55b4f7f4f3cbda5568f,What country does the performer of On Christmas Day hold a citizenship?,Norway
22c2cd56027746cf8cbc90b1,In which country does the performer of In Love with an Angel hold citizenship?,Norway
6193d19388074c3aa2ac3b58,What country was the author of Brand a citizen of?,Norway
dd6ddea8405040aa945eb8ee,What country does Norma's author have a citizenship?,Norway
9a54e03a9c2446459305d13a,How old do you have to be to buy a handgun in the state Tom Harkin was from?,Gun laws in Iowa
861f6ce7fa3d4ba48500df4e,How old do you have to be to buy a handgun in the state to the north of Missouri?,Gun laws in Iowa
f4b7418ad32e4acc8baf843b,Who was president when the place Tom Harkin was from became a state?,President James K. Polk
3c80d4e34c0349718378beaa,Who was president when the state to the north of Missouri joined the U.S.A.?,President James K. Polk
626865f856fa468798e7a230,How old do you have to be to buy a handgun in the state that had the first Aldi store in the U.S.?,Gun laws in Iowa
e6d0947f969248edada7e01e,Who was president when statehood was awarded to the location of Knoxville Raceway?,President James K. Polk
4ba1f3421c8e47f7bc21ed91,What is the minimum age to buy a handgun in the state where Glick-Sower House is located?,Gun laws in Iowa
e7d00e954c87433baea1100f,Who was the president when the state where riverfront Parkway is located became a state?,President James K. Polk
ea68baa4cd1b4aeca23c5e53,How old do you have to be to buy a handgun in the state where the majority of sweet corn is grown?,Gun laws in Iowa
328c001b7374451b88a4fa3e,where does the state north of Missouri rank in wind energy production?,seventh in the country
1b4a75dc9a91450f8abb9cb8,What is the minimum age to buy a handgun in the state for which is named the river spanned by the Alden Bridge?,Gun laws in Iowa
ed862fbbd3534b339a296898,How old do you have to be to buy a handgun in the state where Melisa Can was born?,Gun laws in Iowa
28fca98250524d439b3261f3,How old do you have to be to buy a handgun in the state Julien Dubuque died?,Gun laws in Iowa
a8489d6915d2459a8bba1491,Who was president when the area where KLEM is located became a state?,President James K. Polk
9e19ff48f2e0473bbafccece,Who was president when the state where the 49ers quarterback went to college became a state?,President James K. Polk
f04cd5e45d664e978e93a04b,How old do you have to be to buy a handgun in the state where Beckwith Boathouse is located?,Gun laws in Iowa
73b59c932fbc4b4b9ad75fe1,How old do you have to be to buy a handgun in the state where Knoxville Raceway is located?,Gun laws in Iowa
7ae23c43dcc345a695a97ec5,Who was president of when the state Melisa Can was born in became a state?,President James K. Polk
6431404983c542ec87ffc5c2,How old do you have to be to buy a handgun in the state where KLEM is located?,Gun laws in Iowa
f7fc5ecfceec4a6f8c9c3fca,Who was President when the state containing Beckwith Boathouse became a state?,President James K. Polk
fcff9bfda04d46b3a6a6cc54,Who was president when the state where Julien Dubuque died became a state?,President James K. Polk
26ed57fb76bc4604a226e0c9,Who was president when the state where Glick-Sower House is located became a state?,President James K. Polk
36868ef0130d43a28eaa0912,Who was president when the state where the first Aldi opened in the US became a state?,President James K. Polk
6885ca9fa5ea49b8b9b1ce42,How old do you have to be to buy a handgun in US state having Riverfront Parkway?,Gun laws in Iowa
e558e602261f4f5f9209c502,Who was president when the region where Alden Bridge is found became a state?,President James K. Polk
8082af7bb95f4b2d99d1480f,Where does the state that Tom Harkin was from rank in wind energy production?,seventh in the country
9b1e404f656d40578ec28744,Who was president when the place where the majority of sweet corn is grown became a state?,President James K. Polk
57ee28f62a324d5f8907c87e,How old do you have to be to buy a handgun in the state where the 49ers quarterback went to college?,Gun laws in Iowa
acd7a07514254374ba3409b9,The state where Melisa Can was born ranks where in wind energy production?,seventh in the country
f83caa6cef4149b1b5d92cf5,How old do you have to be to buy a handgun in the state where Intrepid Wind Farm is found?,Gun laws in Iowa
b216a2e5bedc4a63a5139188,How old do you have to be to buy a handgun in the place where Harry Stella was born?,Gun laws in Iowa
33a435f32cfa4726a97c53a4,Who was President when the state where Patty Waters was born became a state?,President James K. Polk
d259324ec426435baeda2799,Where does the state where Glick-Sower House is located rank in wind energy production?,seventh in the country
7337114d3e4346af8f9f9f0f,Who was president when the birthplace of Lars Pearson became a US state?,President James K. Polk
dab23811bf604daeaaa5494d,How old do you have to be to buy a handgun in the state where Leigh Michaels was born?,Gun laws in Iowa
954cac3e7db54e4b9ac2b235,How old do you have to be to buy a handgun in the state where the mouth of the English river is located?,Gun laws in Iowa
8ecac65af18a49ef898ea732,How old do you have to be to buy a handgun in the state where Bridges of Madison County is set?,Gun laws in Iowa
dd43bafd778a4d8695f6323f,Who was president when the US state being the mouth of the watercourse of English River became a state?,President James K. Polk
79e996904962481399061526,Who was president when the state where Christa Collins was born became a state?,President James K. Polk
bba6409c4d0442168db46f93,Where does the state where Knoxville Raceway is located rank in nationwide wind energy production?,seventh in the country
2b111be6bb1e4ffab558ef28,How old do you have to be to buy a handgun in the birthplace of Christa Collins?,Gun laws in Iowa
9f41d91a62884fdb9e3d372c,Who was president when the state where Wartburg College is located became a state?,President James K. Polk
8b3d905ab98d46e5a5f0ad67,What is the minimum age to buy a handgun in the state where Hickory Hill Park is located?,Gun laws in Iowa
de2c5eeabf2c4371905d78d5,What is the wind energy production rank in the state where the 49ers quarterback attended college?,seventh in the country
c71980b17b244a8a86eb056e,How old do you have to be to buy a handgun in the state where Wickfield Round Barn is located?,Gun laws in Iowa
3169054e52c64917a99fbe6b,How old do you have to be to buy a handgun in the state where Patty Waters was born?,Gun laws in Iowa
eeaf597978724cb2b77c9fe8,Where does the state that had the first Aldi store in the U.S. rank in wind energy production?,seventh in the country
7f78efa53fcb431baffdf537,What is the ranking in wind energy production of the state where KLEM radio broadcasts.,seventh in the country
7d09ba9bb90e43f38912252a,Who was president when the state where Isaac Glaspell House is located became a state?,President James K. Polk
d4b271e4dfb84bc99825bc8c,How old do you have to be to buy a handgun in the state where Isaac Glaspell House is located?,Gun laws in Iowa
bf8dc5b907c84797ac8e747a,Who was president when the area where Intrepid Wind Farm is located became a state?,President James K. Polk
1ea4ff4891074ef5a1cf9b1b,What is the minimum age requirement to buy a handgun in the state where Wartburg College is located?,Gun laws in Iowa
f645432dc3ee4ea8ab721ca5,Where does the state where Julie Dubuque died rank nationally in wind energy production?,seventh in the country
c27292ebd2994e5a93e59cfa,Who was president when the state where the first caucus is held for each presidential campaign became a state?,President James K. Polk
caad8ece1b8a4dc4844f71f1,Who was president when statehood was achieved by the area where wind power is used most in the U.S.?,President James K. Polk
ba0b030ed1644e8090df26b6,"Who was president when the area where the Bridges of Madison County was set, became a state?",President James K. Polk
d86bb08e038a49bb86c3b815,Who was president when the region where Waukee High School is located became a state?,President James K. Polk
d7afee0fee3f4ed6b67b5c8f,How old do you have to be to buy a handgun in the state where Lars Pearson was born?,Gun laws in Iowa
5d1f0f25c7c449f28d8ac506,Who was president when statehood was awarded to the region where Hickory Hill Park is located?,President James K. Polk
5e1d04b6ede544ec960363cd,Where dies the state where Riverfront Parkway is located rank in win energy production?,seventh in the country
8f5f7e06c70043d5a51fd4ba,Where does the state where Beckwith Boathouse is located rank in wind energy production?,seventh in the country
d57575acd0814f2ba2a69666,Where does the state where the majority of sweet corn is grown rank in wind energy production?,seventh in the country
b758a0bc416548c1bbc4dd64,Where does the state where the Intrepid Wind Farm is located rank in wind energy production?,seventh in the country
19ff557fbf1b4c5e8966512f,where does the state where Wickfield Round Barn is located rank in wind energy production?,seventh in the country
0741d9e820c04760824e9f23,"In terms of wind energy production, where does the state where Isaac Glaspell House is located rank?",seventh in the country
597505e482354dd5aede9a4e,"Where does the state with the river of the same name, that is the mouth of the English River, rank in wind energy production?",seventh in the country
09479622c8614f06bb5a7381,"Where does the state where the first caucus is held for each presidential campaign, ranked in wind energy production?",seventh in the country
9b48240a64544342ae210cc5,Where does the state where Lars Pearson was born rank in wind energy production?,seventh in the country
2eff61bed40445fe93f5ad05,"In terms of wind energy production, what is the rank for the state where Wartburg College is located?",seventh in the country
9a90c3e64b18464aa2dac383,Where does Leigh Michaels' place of birth rank in wind energy production?,seventh in the country
c00d3047125f4b64b8dba422,What's the rank in wind energy production where Christa Collins was born?,seventh in the country
ffc4cbddf55c4cd28c36e9cb,"In terms of wind energy production, where does the state where wind power is used the most in the U.S. rank?",seventh in the country
ccf524b0cdf74d1193180fb9,"In terms of wind energy production, where does the birth state for Harry Stella rank?",seventh in the country
4a77962fd2644722a24d25bb,Where does the state where Bridges of Madison County takes place rank in terms of wind energy production?,seventh in the country
55b2816c46ef42b4a3ff5f4a,Where does the state where Hickory Hill Park is located rank in wind energy production?,seventh in the country
1d5ad28dd72245e1b4c21177,What county is the city named Clayton in where residents could vote for Tom Harkin?,"Clayton County, Iowa"
5ab492d7c2b84261a42b49b2,In which county is the city Clayton in the state to the north of Missouri?,"Clayton County, Iowa"
ea770856dc3945bf8cd5e53c,Clayton is located in this county in the state where the Glick-Sower House is located.,"Clayton County, Iowa"
f51a996e400e454bbc4dfab3,In which county of the state where the majority of sweet corn is grown can Clayton be found?,"Clayton County, Iowa"
a4e129b112944c49bf558fc6,"What county contains the city of Clayton, in the state where Riverfront Parkway is located?","Clayton County, Iowa"
a4a27aeb0f744693acb0e2cd,"What county is the city of Clayton found in, in the state that had the first Aldi store in the US?","Clayton County, Iowa"
b0aaa434100f4bffbe87c5bd,In which county of the state where KLEM is located can Clayton be found?,"Clayton County, Iowa"
f74677a59c944934803b32fe,What county is Clayton in the state where the 49ers quarterback when to college located in?,"Clayton County, Iowa"
fcfd133b77754ee79b8e1c55,In which county of the state where Julien Dubuque died is Clayton?,"Clayton County, Iowa"
d35bb4ccfbe74b718ace2f24,What county contains Clayton in the US state having Knoxville Raceway?,"Clayton County, Iowa"
3c8af9bc115f4e80a908d347,"What county includes the city of Clayton, in the state where wind power is used the most in the U.S.?","Clayton County, Iowa"
159edb8534554b55a4198769,"What county contains the city of Clayton, in the state where Intrepid Wind Farm is located?","Clayton County, Iowa"
5e993d0ecf5b444eb3a84bf4,What county is Clayton in the state where Waukee High School is located part of?,"Clayton County, Iowa"
19f8e9cf9f3941b69c14c693,What county is the city of Clayton in the state where the Isaac Glaspell House is?,"Clayton County, Iowa"
ddf0b0b4e86d4c92a5a9ac84,The Clayton that shares the same state as the setting for The Bridges of Madison County is in what county?,"Clayton County, Iowa"
5cf30d0c47a24399b8aa1f88,Clayton in the state where the first caucus is held for each presidential campaign are located in what county?,"Clayton County, Iowa"
13cd32c5115f426a92f563b1,In which county of the state where Davenport Public Library is located can Clayton be found?,"Clayton County, Iowa"
78f86807262b4f2b8885d4e8,"What county is Clayton located in, in the state Chautauqua Park Historic District is located?","Clayton County, Iowa"
c9208e0bb0a743dba85f5438,What is the administrative territorial entity for Clayton in the state where Denmark Congregational United Church of Christ is located?,"Clayton County, Iowa"
d279fcfde51c4c5688bd4039,What county is the community of Robinson in the state north of Missouri located in?,"Delaware County, Iowa"
b86946d246314087afc2f3a3,"What county houses the community of Robinson, in the state where Tom Harkin was from?","Delaware County, Iowa"
265d90f193f24a8985219ff4,"In what county is the community of Robinson, in the state where the majority of sweet corn is grown?","Delaware County, Iowa"
5a96a3169ed1463bb49e2b9a,"What county contains Robinson, in the state where the 49ers quarterback went to college?","Delaware County, Iowa"
dd1423453fd14b9fab15b028,What is the administrative territorial entity in the city of Robinson in the state where Knoxville Raceway is located?,"Delaware County, Iowa"
670ca0c0452549789e205ece,What county is Robinson in the state Beckwith Boathouse is located in part of?,"Delaware County, Iowa"
bb260ef382894d2da464e51a,In what county is Robinson which shares a state with the first Aldi store?,"Delaware County, Iowa"
8381ca66e0214734bb9af816,What county is the community of Robinson part of in the state where Julien Dubuque died?,"Delaware County, Iowa"
28c53f0912b24efa8daca3a6,"The community of Robinson is located in what county, in the state where the Glick-Sower house is found?","Delaware County, Iowa"
81489d83b4984982ae21c2c7,"What county contains the community of Robinson, in the state where wind power is used most in the US?","Delaware County, Iowa"
608105bf5f0d461e9e72095b,Which county in Waukee High School's state is Robinson in?,"Delaware County, Iowa"
c944912edf65477d88a9971f,In which county of the state where Bridges of Madison County takes place is Robinson located?,"Delaware County, Iowa"
df1872d567e9423585546bad,"What county contains Robinson, in the state where Intrepid Wind Farm is located?","Delaware County, Iowa"
b6f21c72bb304061917d4e9e,"What county contains the community of Robinson, in the state where Isaac Glaspell House is located?","Delaware County, Iowa"
1182a16aebdd4c84b68d6436,What county is community of Robinson located in the state where Wickfield Round Barn is located?,"Delaware County, Iowa"
8bbae6e98aae4cc099b38858,"In what county is Robinson, in the state where the first caucus is held for each presidential campaign?","Delaware County, Iowa"
3970263121a44b8cbaba1b9e,"In what county is the community of Robinson, in the state where Davenport Public Library is located?","Delaware County, Iowa"
b8f8df6220ab485793593049,What county is Robinson located in the state where Ola Babcock Miller Building is located?,"Delaware County, Iowa"
42a1be3a81934de1abf2c14c,In which county in the state where D.C.Eldridge House is located can Robinson be found?,"Delaware County, Iowa"
ed96fa1635ff497c81d63a7e,In Chautauqua Park Historic District's state what is Robinson's county?,"Delaware County, Iowa"
0510adfe1212464e9fbba787,In which county of the state where the Standard Glass and Paint Company Building is located can Robinson be found?,"Delaware County, Iowa"
39dec857d5fb4e948f7c4876,When will the next senator from the state Taylor Hicks is from be seated?,"January 3, 2018"
0bb1b0ce270f4ba597901eba,When will the next senator from the state where WZYP is located be seated?,"January 3, 2018"
f8268e23439d4977a87136bf,How long is a governor's term in the state where Taylor Hicks comes from?,Four years
84d2fff94d214e93be1e3a6e,How many species of snakes are in the state WPMR-LP broadcasts in?,49
9444ace0b18c4a28adfe82e2,When will the next senator from the state where WJLD is located be seated?,"January 3, 2018"
ca858a5b8a044f328e62407f,How long is a governor's term in WVPL's state?,Four years
9bd605a583a84e3bab18cb79,How many species of snake are in the state where WAGG is located?,49
08811927ab814b25b16f09f1,Who many species of snakes are in the same state as WCOC?,49
6a2c1f7f78ec45c0aec91c76,Wen will the next senator from the state where WCOC is located be seated?,"January 3, 2018"
2a05b219d5c349b3838bee8a,When is election day for senate in the state where WAGG is located?,"December 12, 2017"
131ff248537749d2ab5432ce,When will the next senator from the state where Sequoyah lived be seated?,"January 3, 2018"
b54dff5eff1f43ec959c9ed0,How many species of snakes are found in the state where WNSP is located?,49
59915b76ddd6435e84c7348b,When will the next senator be seated from the state where WVPL is located?,"January 3, 2018"
819bf0c29c0f47f5a7e76bc3,How long is a governor's term in the state where Holland Smith was born?,Four years
54efef03416040669a82c269,How many snake species are there in the state where Sequoyah lived?,49
5dce1cf7b47044a39eadd8f0,"When is the Senate election day, in the state where WCOC is located?","December 12, 2017"
e4bc79c54c45456db06f5cc2,When is senate election day in the state where WJLD is located?,"December 12, 2017"
850d982bb73942489d551730,How man species of snake are in the state where WTLS is located?,49
5fee174613cc41dcba83d8be,what is the highest point in the state WTLS is located?,Cheaha Mountain
4dda91c7852b42c4a9727a86,When will the next senator from the state where WPMR-LP is located be seated?,"January 3, 2018"
3535e06f66eb4860b637b692,In WAGG's state when was the 2017 elected senator seated?,"January 3, 2018"
f64c5717596647baaa23338a,What is the highest point in the state where Sequoyah is located?,Cheaha Mountain
49a156ad592d4ceeb1b2f397,How long is the governor's term in the state where WCOC is located?,Four years
c2e82abc9eee44ab992c9bcd,What is the highest point in the state where WJLD is located?,Cheaha Mountain
5df583b4a4c84e9e9f5b7032,when is election day in Holland Smith's birth state for senate?,"December 12, 2017"
041c3500354b4f6ebf3c904b,When was the winner of the 2017 election for senator from the birthplace of Holland Smith seated?,"January 3, 2018"
bfad5fad99d44a2aad252047,How many species of snakes live in the state where WVPL is located?,49
dab090ff646249929fca3ccf,How long is a governor's term in the state WZYP is located?,Four years
bade6cef48424281ab185869,When is senate election day in the state where Sequoyah is from?,"December 12, 2017"
e500acf3681c48769ed70840,How many species of snakes are in the state where WJLD is located?,49
695a98eaa571485e95a6c126,When is the senate election in WNSP's home state?,"December 12, 2017"
ca7ef925b9b54e119c913153,How many species of snakes are in the state where Taylor Hicks is from?,49
20faa1351a8841acaaff486c,How long is a governor's term in the state where WTLS is located?,Four years
e1270288f4214de082571fce,When is election day for senate in the state where Taylor Hicks is from?,"December 12, 2017"
18ec92b57d1340c68bc498ee,How many species of snakes are in the state that broadcasts WZYP?,49
0e5b292f307b4b4fb85fa0ae,How long is a gubernatorial term in the state where WJLD is located?,Four years
f3a426e963c8465da03e8590,What is the highest point in the state where WNSP is located?,Cheaha Mountain
e7f672a416b443d5910a0214,what is the highest point in the state where Holland Smith was born?,Cheaha Mountain
f7e010875fa14649a5ffeb8a,What is the highest point in the state WAGG is located?,Cheaha Mountain
ec972660742342ccbd857429,What is the highest point in the state where WCOC is located?,Cheaha Mountain
a64d946eded44061819b1edf,How long is a governor's term in the state where WPMR-LP is located?,Four years
6f7b799589f54bc68be019f3,What is the highest point in the state where WPMR-LP is located?,Cheaha Mountain
c037c1508cde4c35822dfedb,What is the highest point in the state for which the performer of Pass It On Down was named?,Cheaha Mountain
6475bc3a8ef248a0a58d754a,How long is a governor's term in the state where WAGG is located?,Four years
a629aca05d044801bd21dc27,What is the highest point in the state where WVPL is located?,Cheaha Mountain
014980e25b374bd796937e6d,When is election day for senate in the state where WZYP is located?,"December 12, 2017"
18558ed950c941ab871e54da,When will the next senator from the state where WNSP is located be seated?,"January 3, 2018"
67a94c663807427aa324c606,What is the highest point in the state where Taylor Hicks comes from?,Cheaha Mountain
acf5f17ae220412f8c3b93c0,How many species of snakes are there in the state where Holland Smith was born?,49
