original_row_id,question,case_type,player_index,shapley_value,chunk_text,row_execution_seconds,row_model_calls
50,What is the primary function of a Zylosian Geo-Resonator?,improvement,8,0.029237002418154884,Safety protocols mandate that all personnel wear radiation-shielded gear near a Geo-Resonator.,23.639030933380127,1024
50,What is the primary function of a Zylosian Geo-Resonator?,improvement,9,0.12192164829799088,The market price of Chronium has increased by 15% in the last quarter.,23.639030933380127,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,0,0.9850910247318315,Project Nebula's launch was postponed because of a major security flaw discovered in the authentication module of the QuantumLeap framework.,23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,1,1.1418021792457207,The delay of Project Nebula's launch was caused by the discovery of a critical security vulnerability within the QuantumLeap framework's authentication system.,23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,2,0.01129913330078125,Project Nebula is Vortex Corp's next-generation data analytics platform.,23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,3,0.254210723392547,""", 'The QuantumLeap framework is a proprietary technology developed by Vortex Corp.",23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,4,-0.03400561620318643,The marketing team had already prepared a full campaign for the Q3 launch date.,23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,5,0.011559210883246684,Team members on Project Nebula will now focus on bug-fixing sprints.,23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,6,-0.037037561810205455,"', ""Vortex Corp's stock price saw a minor dip following the announcement.",23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,7,-0.029020497155567315,""", 'Project Chimera, another initiative at Vortex Corp, is reportedly ahead of schedule.",23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,8,-0.015338546510726525,The user interface for Project Nebula has received positive feedback from early testers.,23.36830973625183,1024
51,Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,improvement,9,-0.046372549874441504,The budget for Project Nebula in Q4 will be increased to cover delay costs.,23.36830973625183,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,0,0.9108155931745255,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,1,0.7952651916988309,"A Sunstone Amulet loses all of its power upon entering the Shadow Fen, as the area's pervasive necrotic energies drain it entirely.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,2,0.0064008076985676565,""", 'Sunstone Amulets are crafted from petrified sunlight and woven with silver threads.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,3,0.02262371154058551,"The Shadow Fen is a vast, magical swamp on the southern border of Aethelgard.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,4,-0.017198446061875844,"To recharge a Sunstone Amulet, it must be left in direct sunlight.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,5,0.06556805201939178,"', ""Other magical items, like the Shield of Dawn, are resistant to the Fen's magic.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,6,-0.0029580524989537837,""", 'The last king of Aethelgard was said to have been lost in the Shadow Fen.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,7,0.01866634005591991,"', ""The flora in the Shadow Fen includes the dangerous 'Grasping Vine' plant.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,8,0.05632471357073096,""", 'Crafting a Sunstone Amulet requires a complex incantation known only to mages.",24.150373697280884,1024
52,What happens to Sunstone Amulets when they are brought into the Shadow Fen?,improvement,9,0.015585838802277069,The amulets are a symbol of the Aethelgardian royal family.,24.150373697280884,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,0,1.3092323908730128,"The diet of the Glimmerwing Moth is highly specialized, as it feeds exclusively on the pollen of the nocturnal Moonsilk Flower.",22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,1,1.869118923611112,"The only substance that Glimmerwing Moths consume for sustenance is the pollen from the Moonsilk Flower, a rare bloom.",22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,2,-0.00638020833333286,Glimmerwing Moths are found only in the Crystal Spires region of Aeridor.,22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,3,-0.04755704365079283,The wings of a Glimmerwing Moth are prized for their iridescent dust.,22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,4,0.978384641617063,The Moonsilk Flower only blooms during a full moon on Aeridor.,22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,5,0.0886098710317455,"Aeridor is also home to the Stone-Hide Wyvern, a natural predator of the moth.",22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,6,0.04721757192460396,The lifespan of a Glimmerwing Moth is a single lunar cycle.,22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,7,0.9297735305059529,Many attempts to cultivate the Moonsilk Flower outside of Aeridor have failed.,22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,8,-0.013457186259919762,The larval stage of the Glimmerwing Moth lives inside crystalline structures.,22.077544450759888,1024
53,What is the sole food source for the Glimmerwing Moths of Aeridor?,improvement,9,0.13802625868055535,"The Crystal Spires are giant, translucent mountains that hum with energy.",22.077544450759888,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,0,3.8666860307965982,The designated purpose of 'quiet zones' in shared habitats is to provide a sensory-neutral space for species with hypersensitive abilities.,22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,1,0.6736971295069136,"'Quiet zones' are specifically meant to serve as a refuge for inhabitants who possess heightened sensory faculties, like telepathy or acute hearing.",22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,2,0.005477033342633442,""", 'The Lumina Accords were signed after a conflict between two major federations.",22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,3,-0.05789084056067029,"The Accords contain 27 articles governing trade, diplomacy, and cohabitation.",22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,4,0.168245721241785,"The Cygnans are a non-verbal, telepathic species covered by the Accords.",22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,5,-0.021408438304114097,Violations of the Lumina Accords are adjudicated by the Pan-Galactic Council.,22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,6,0.2248669700017052,Standard habitat construction materials must be non-toxic to all member species.,22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,7,-0.0350833771720761,Article 12 of the Accords details regulations for atmospheric composition.,22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,8,0.16087640429299993,"', ""The K'tharr are a species with hyper-sonic hearing also protected by the Accords.",22.67914605140686,1024
54,"According to the Lumina Accords, what is the designated purpose of 'quiet zones'?",improvement,9,0.0379708668542289,""", 'Each shared habitat must have its charter ratified by an Accords representative.",22.67914605140686,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,0,2.4287267503284315,"Analysis confirms the Pylon of Ozym is not made of any known metal but is composed entirely of solidified, hyper-dense neutrino-ium.",22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,1,2.7828267627292194,Deep-scan results are conclusive: the Pylon of Ozym is constructed from a seamless piece of solidified neutrino-ium.,22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,2,0.030418423243931625,The Pylon of Ozym is a large monolith located in the center of the San-Grel desert.,22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,3,0.10630035097636847,"The Pylon stands exactly 1,337 meters tall and emits a low, constant hum.",22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,4,-0.01071998051234535,"', ""Local legends say the Pylon was placed there by 'sky gods' from another world.",22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,5,0.07671325017535491,""", 'The surface of the Pylon is perfectly smooth and appears to reflect no light.",22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,6,1.081614585149856,Neutrino-ium is a theoretical state of matter previously thought to be impossible.,22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,7,0.039596082293799295,Expeditions to the Pylon have reported frequent equipment malfunctions.,22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,8,-0.09548039209274917,"', ""The name 'Ozym' is a local tribal word that means 'eternal' or 'unwavering'.",22.045897006988525,1024
55,What material is the 'Pylon of Ozym' made from?,improvement,9,0.028754167708139322,No known tool or weapon has ever been able to scratch the Pylon's surface.,22.045897006988525,1024
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,0,1.1030523247877086,"In CortexScript, the '->>' operator is used to channel the output of one asynchronous 'Cognate' function directly into another.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,1,0.9210126549306554,The purpose of the '->>' operator in CortexScript is to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,2,0.020187212103201152,""", 'CortexScript is a language designed for interfacing with neural network APIs.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,3,0.24546367320491455,"', ""A 'Cognate' in CortexScript is a special type of asynchronous generator function.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,4,-0.01266879773931201,"The standard assignment operator in CortexScript is ':=', not the more common '='.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,5,0.005933817743739134,Error handling in CortexScript is managed through 'try.,93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,6,0.013097251132453025,except' blocks.,93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,7,0.0059779527727486514,""", 'Version 3.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,8,-0.003328434144607706,0 of CortexScript introduced major performance improvements.,93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,9,-0.00027697812255139675,"', ""The '=>' operator in the language is used for defining anonymous lambda functions.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,10,-0.0022944706342946097,""", 'CortexScript was developed by the AI research firm Neuromancer Labs.",93.90053272247314,4096
56,"In the programming language CortexScript, what does the '->>' operator do?",improvement,11,-0.005140581034650482,"', ""Variables in CortexScript are declared using the 'let' keyword.",93.90053272247314,4096
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,0,1.0303841151888409,Hyper-Chrono Displacement is a condition caused by prolonged exposure to temporal fluctuations from the ship's 'Reality Anchor' during FTL travel.,22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,1,3.262819941081697,The cause of Hyper-Chrono Displacement in pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,2,0.12943177298893965,'Warp-Slinger' class ships are the fastest single-pilot vessels in Starfleet.,22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,3,0.027137063041565157,""", 'Symptoms of the condition include memory fragmentation and distorted time perception.",22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,4,1.1748324348813015,The Reality Anchor component prevents the ship from slipping into parallel dimensions.,22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,5,0.06198429228767466,Standard starship crews are shielded from most forms of FTL radiation.,22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,6,0.050596294705828604,Treatment for the condition involves a lengthy process of neuro-regeneration.,22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,7,-0.016930113898383836,"', ""The first documented case was pilot Jax 'Comet' Riley after a record run.",22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,8,-0.009208803328256132,""", 'Pilots are now limited to a maximum of 500 FTL hours per year.",22.782643795013428,1024
57,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,improvement,9,0.019421753050789747,"', ""The 'Warp-Slinger' program is currently under a safety review.",22.782643795013428,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,0,0.4023755270337308,"The color-changing property of Phlorian Salt comes from pulverized 'Emberfly' crystals, which are known to be thermochromic.",21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,1,4.564903428819438,""", 'Phlorian Salt changes color due to its key ingredient: ground-up crystals from the Emberfly, a substance that reacts to temperature.",21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,2,0.215989273313492,Phlorian Salt is harvested from the saline marshes of the planet Elador IV.,21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,3,-0.0487916976686511,"The salt has a complex flavor profile, described as both briny and sweet.",21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,4,0.892094494047619,The Emberfly is a native Eladorian insectoid that lives near volcanic vents.,21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,5,0.12171456473214304,High-grade Phlorian Salt is one of the most expensive spices in the galaxy.,21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,6,0.22053648933531683,The Eladorian locals have been harvesting this unique salt for centuries.,21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,7,-0.1095788380456354,Thermochromic materials are defined as substances that change color with temperature.,21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,8,-0.02393508184523696,Chef Zorgon of the Celestial Cafe is a famous user of Phlorian Salt.,21.872302532196045,1024
58,What key ingredient gives 'Phlorian Salt' its color-changing properties?,improvement,9,0.6514105902777778,Exporting raw Emberfly crystals from the planet Elador IV is strictly illegal.,21.872302532196045,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,0,0.9419419867651815,"In Sky-Jousting, a 'Null Pass' maneuver, where both lances break simultaneously, is awarded zero points to both competitors.",23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,1,0.06906010044945618,A 'Null Pass' in the sport of Sky-Jousting results in no points being scored by either jouster and is treated as a draw for that pass.,23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,2,0.02679577649585775,""", 'Sky-Jousting is the official state sport of the floating city of Aeria.",23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,3,0.05480080388841177,Competitors in the sport ride trained aerial mounts called Gryphons.,23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,4,-0.0016473096514505042,A standard Sky-Jousting match is made up of five separate passes.,23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,5,-0.014966080869947052,"Points are awarded for breaking a lance on a shield, which is worth 5 points.",23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,6,-0.005708288011096865,Unseating an opponent from their mount is worth a total of 20 points.,23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,7,-0.005489605002933176,The lances used by the jousters are made from lightweight Cloudwood.,23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,8,0.00774231203018666,"', ""The reigning champion of the Sky-Jousting league is Corvus 'The Talon' Vance.",23.435336351394653,1024
59,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",improvement,9,0.02414999140633478,"Aeria's Grand Arena can hold up to 80,000 spectators for major events.",23.435336351394653,1024
60,What is the primary export of Zorblaxia?,improvement,0,3.2147031137265474,"Zorblaxia's economy relies heavily on the export of crystallized snorflak, which is mined in the northern regions.",42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,1,2.7871656013257553,The crystallized snorflak trade accounts for 78% of Zorblaxia's total exports according to recent galactic trade reports.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,2,-0.1110657354797997,""", 'Zorblaxia has three continents and seven oceans.",42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,3,0.1741540685876639,The capital city of Zorblaxia is Zorblax Prime.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,4,0.020816704996391322,Zorblaxian cuisine is known for its spicy flavors.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,5,0.14017589398448804,The Zorblaxian calendar has 15 months.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,6,-0.05263629599567443,Traditional Zorblaxian music uses only percussion instruments.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,7,0.019218552714644233,Zorblaxian children attend school for 12 years.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,8,0.1442495546987722,The official language of Zorblaxia has 47 letters.,42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,9,0.03693928684162928,"', ""Zorblaxia's gravity is 1.",42.79101610183716,2048
60,What is the primary export of Zorblaxia?,improvement,10,0.14581050459956513,3 times Earth's.,42.79101610183716,2048
61,How many moons orbit the planet Quixar?,improvement,0,0.40306890351431723,"Quixar, the seventh planet in the Yondar system, has exactly four moons: Xylo, Yandr, Zipt, and Worv.",21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,1,0.2927215795668343,"', ""Astronomical observations confirm Quixar's four moons orbit in perfect tetrahedral formation.",21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,2,-0.00580616754198833,Quixar's atmosphere is composed mainly of methane.,21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,3,0.05477884459117102,""", 'The surface temperature of Quixar averages -200°C.",21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,4,-0.00675890710618772,Quixar completes one rotation every 38 Earth hours.,21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,5,-0.02983292397998645,Quixar was discovered in the year 2147 by Earth astronomers.,21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,6,-0.025088238337683297,"The largest moon, Xylo, has active volcanoes.",21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,7,0.006782559743003173,"', ""Quixar's magnetic field is unusually strong for its size.",21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,8,0.03233402494400265,""", 'No spacecraft has ever landed on Quixar.",21.25157403945923,1024
61,How many moons orbit the planet Quixar?,improvement,9,-0.02981686289348294,"', ""Quixar's moons are all tidally locked to the planet.",21.25157403945923,1024
62,What color is the sky on Florpion during daytime?,improvement,0,3.051386493281026,"Due to Florpion's unique atmospheric composition, the sky appears chartreuse during daylight hours.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,1,1.9652087279040356,Scientific studies show Florpion's sky is chartreuse because of light refraction through kryponite particles.,41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,2,0.12683137175324627,""", 'Florpion has no natural satellites.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,3,0.07104175121753181,The Florpion day lasts exactly 26 Earth hours.,41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,4,0.08658924625721548,"', ""Florpion's continents float on a liquid mantle.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,5,-0.11698218231421398,""", 'Native Florpionians communicate through bioluminescence.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,6,0.02382727949134328,"', ""Florpion's oceans are composed of liquid ammonia.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,7,0.17134092036435794,""", 'The planet has no axial tilt, resulting in no seasons.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,8,0.12201521351911954,"', ""Florpion's gravity is 0.",41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,9,0.0662100919913427,8 times that of Earth.,41.38471961021423,2048
62,What color is the sky on Florpion during daytime?,improvement,10,0.10440608653499323,""", 'The first Florpionian city was built underwater.",41.38471961021423,2048
63,What is the traditional greeting in Blimpton?,improvement,0,2.0072145278319646,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you'.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,1,0.9847702538984315,"Blimptonian etiquette requires the elbow-touch greeting, accompanied by the standard phrase 'Flurp be with you'.",43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,2,-0.02945232411999682,""", 'Blimpton has a population of approximately 3.",43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,3,-0.01544832825488629,2 billion.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,4,-0.034211443547390585,The planet orbits a binary star system.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,5,-0.004255948197446069,Blimptonian architecture features inverted pyramids.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,6,-0.02167158298850258,All Blimptonian vehicles hover at least 10cm above ground.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,7,0.01957789884845315,Blimptonian water freezes at 50°C due to added minerals.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,8,-0.021876507920104205,The Blimptonian government is a matriarchal oligarchy.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,9,-0.019831348807266114,Blimptonian weeks have 9 days.,43.8959903717041,2048
63,What is the traditional greeting in Blimpton?,improvement,10,-0.009346446743260128,Blimptonian children are born with blue skin that darkens with age.,43.8959903717041,2048
64,Which element powers the engines of Vexian starships?,improvement,0,0.9409383528848366,Vexian starships use stabilized plasma from element 147 (called 'Vexium') to power their engines.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,1,0.7287235711388091,""", 'Vexium (element 147) is the only known element that can be stabilized into the plasma form used in Vexian propulsion systems.",43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,2,-0.03902836478977814,Vexian starships can travel at 0.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,3,-0.005578801263806749,7 light speed.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,4,-0.10435477087508008,The average Vexian starship crew consists of 12 members.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,5,-0.006441809914329133,Vexian engineering uses a base-8 numbering system.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,6,-0.03520053406642487,All Vexian starships are painted in chromatic colors.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,7,0.0017826471149831602,Vexian navigation systems use quantum entanglement for positioning.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,8,0.04480467269258924,Vexium was discovered in the Andromeda galaxy.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,9,-0.025169330448298943,Vexian starships cannot operate in atmospheres.,43.38887643814087,2048
64,Which element powers the engines of Vexian starships?,improvement,10,0.01514936752649615,The first Vexian starship was built 500 years ago.,43.38887643814087,2048
65,What is the lifespan of a common Gloopfish?,improvement,0,1.6198987903016913,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY).,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,1,0.5423271757183664,Marine biologists have determined through tagging studies that Gloopfish consistently live for 7 GSY in the wild.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,2,0.07970733367347443,Gloopfish inhabit the methane lakes of Titanis Prime.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,3,-5.4165398403416276e-05,Gloopfish communicate through ultrasonic pulses.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,4,0.06376146313776015,A Gloopfish lays exactly 33 eggs each mating season.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,5,0.014124816079848446,Gloopfish scales are used in traditional medicine.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,6,0.022245785821911723,Predators of the Gloopfish include the Razorfin and the Gulper.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,7,0.0007797819195374256,Gloopfish change color when stressed.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,8,0.006855492640024052,Gloopfish have three hearts arranged in a triangle.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,9,0.02614171797406961,The largest recorded Gloopfish was 1.,43.49833536148071,2048
65,What is the lifespan of a common Gloopfish?,improvement,10,-0.01641319186828477,2 meters long.,43.49833536148071,2048
66,On which day do the Xandrians celebrate their New Year?,improvement,0,3.5177734374999896,"Xandrians celebrate their New Year on the day when both suns of their system align, known as 'Dual Zenith Day'.",20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,1,3.40286148313492,"Dual Zenith Day, when Xandria's twin suns perfectly align, marks the Xandrian New Year according to their ancient calendar.",20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,2,0.08662419394841403,""", 'Xandria has no axial tilt, resulting in consistent climate.",20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,3,0.10277622767857109,Xandrian trees grow upside down with roots in the air.,20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,4,0.04001116071428534,Xandrian water is naturally carbonated.,20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,5,0.10803416418650735,The Xandrian alphabet has only 12 letters.,20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,6,0.02865203373015801,Xandrian animals have six limbs as standard.,20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,7,0.0890749007936501,Xandrian buildings are constructed from living coral.,20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,8,0.16612258184523843,Xandrian children are educated via dream-sharing.,20.92666745185852,1024
66,On which day do the Xandrians celebrate their New Year?,improvement,9,0.00103856646825351,Xandrian years last 400 Earth days.,20.92666745185852,1024
67,What material is used to make currency in Triskelion?,improvement,0,3.829921035161096,Triskelion uses pressed leaves from the Geldarn tree as its official currency.,21.09860110282898,1024
67,What material is used to make currency in Triskelion?,improvement,1,1.3666700120956172,The Triskelion Monetary Authority exclusively issues bills made from processed Geldarn tree leaves.,21.09860110282898,1024
67,What material is used to make currency in Triskelion?,improvement,2,0.15660925668383407,Triskelion has a breathable nitrogen-methane atmosphere.,21.09860110282898,1024
67,What material is used to make currency in Triskelion?,improvement,3,1.3015526695856976,"', ""The Geldarn tree grows only in Triskelion's southern hemisphere.",21.09860110282898,1024
