question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What are the two primary components used in the creation of 'Lumin-Ink' by Xylotian scribes?,swapped_1_with_2,1.0,1,1,NO,finely crushed 'Glow-Geodes' and viscous sap extracted from the 'Aether-Blossom' plant, Glow-Geode powder and Aether-Blossom sap
What are the two primary components used in the creation of 'Lumin-Ink' by Xylotian scribes?,swapped_0_with_2,1.0,1,1,NO,finely crushed 'Glow-Geodes' and viscous sap extracted from the 'Aether-Blossom' plant, Glow-Geode powder and Aether-Blossom sap
What are the two primary components used in the creation of 'Lumin-Ink' by Xylotian scribes?,swapped_0_with_1,1.0,1,1,NO,finely crushed 'Glow-Geodes' and viscous sap extracted from the 'Aether-Blossom' plant, Glow-Geode powder and Aether-Blossom sap
What are the two main defensive mechanisms of a Xylotian 'Guardian Orb' drone?,swapped_2_with_3,1.0,1,1,NO,"The two main defensive mechanisms of a Xylotian 'Guardian Orb' drone are emitting a powerful, localized kinetic pulse to physically repel threats and generating a disorienting multi-spectral light pattern to confuse attackers."," 1. Powerful, localized kinetic pulse
2. Disorienting multi-spectral light pattern"
What are the two main defensive mechanisms of a Xylotian 'Guardian Orb' drone?,swapped_1_with_3,1.0,1,1,NO,"The two main defensive mechanisms of a Xylotian 'Guardian Orb' drone are emitting a powerful, localized kinetic pulse to physically repel threats and generating a disorienting multi-spectral light pattern to confuse attackers."," 1. Powerful, localized kinetic pulse
2. Disorienting multi-spectral light pattern"
What two types of energy are harvested by the 'Dual-Resonance Crystals' of Xylos?,swapped_2_with_3,1.0,1,1,NO,geothermal energy and psychic energy, Ambient geothermal energy and psychic energy
What two types of energy are harvested by the 'Dual-Resonance Crystals' of Xylos?,swapped_1_with_3,1.0,1,1,NO,geothermal energy and psychic energy, Ambient geothermal energy and psychic energy
What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,swapped_0_with_2,1.0,1,1,NO,"A trained Xylotian Chrono-Weaver can subtly perceive echoes of recent past events in their immediate vicinity. Furthermore, advanced Chrono-Weavers can project faint, localized temporal distortions, making objects appear to shimmer or briefly lag."," 1. Projecting faint, localized temporal distortions
2. Subtly perceiving echoes of recent past events in their immediate vicinity"
What's the side effect of mixing Gravitium and Solara?,swapped_0_with_8,0.9953142771957172,1,0,YES,the creation of a localized zone that disrupts kinetic energy transfer and dampens electromagnetic fields., Umbradium is created as a side effect of mixing Gravitium and Solara.
What's the side effect of mixing Gravitium and Solara?,swapped_0_with_2,0.995269795154368,1,0,YES,the creation of a localized zone that disrupts kinetic energy transfer and dampens electromagnetic fields., The creation of Umbradium is the side effect of mixing Gravitium and Solara.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_4_with_7,0.995187395776627,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_2_with_7,0.995187395776627,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_2_with_4,0.995187395776627,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_1_with_4,0.995187395776627,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_0_with_1,0.995187395776627,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_0_with_3,0.995187395776627,1,1,NO,Animus Cores, The ancient War Golems found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,swapped_0_with_2,0.9926158415154716,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,swapped_0_with_1,0.9926158415154716,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What material is used to make currency in Triskelion?,swapped_3_with_4,0.9876841324460212,1,1,NO,pressed leaves from the Geldarn tree," The provided context states that the currency in Triskelion is made from processed leaves of the Geldarn tree. So, the answer is: Currency in Triskelion is made from processed Geldarn tree leaves."
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_5_with_6,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_3_with_7,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_4_with_6,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_4_with_5,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_1_with_5,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_1_with_3,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_1_with_2,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_0_with_7,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_6_with_7,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_0_with_6,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_5_with_7,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_1_with_7,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_3_with_4,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_2_with_6,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_2_with_5,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_2_with_3,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_1_with_6,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_3_with_6,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_3_with_5,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What kind of power source is used by the ancient 'War Golems' found in the Desert of Bones?,swapped_0_with_4,0.986366440029374,1,1,NO,Animus Cores, The ancient 'War Golems' found in the Desert of Bones are powered by self-contained 'Animus Cores'.
What is the main ingredient in Plorgonian stew?,swapped_7_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_6_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_6_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_6_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_5_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_7_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_6,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_4,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_3,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_8_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_4,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_5,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_6,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_5,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_3,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_1_with_2,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_3_with_5,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_4_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_4_with_6,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_4_with_5,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_4_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_5_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_5_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_5_with_6,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_3_with_4,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_2_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_4_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_3_with_9,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_3_with_8,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_3_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_3_with_6,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What is the main ingredient in Plorgonian stew?,swapped_0_with_7,0.980381001560153,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is the fermented Plorg tuber.
What's the weather like in the capital of Zhykara?,swapped_0_with_2,0.9724910697006176,1,1,NO,Ktharr City is facing one of the biggest snow storms of the year., The weather in the capital of Zhykara is currently facing one of the biggest snow storms of the year.
What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,swapped_0_with_4,0.96604177055943,1,1,NO,"A trained Xylotian Chrono-Weaver can subtly perceive echoes of recent past events in their immediate vicinity. Furthermore, advanced Chrono-Weavers can project faint, localized temporal distortions, making objects appear to shimmer or briefly lag."," 1. Manipulation of Temporal Flux to weave time (Chrono-Weaving)
2. Projection of faint, localized temporal distortions"
What is the primary function of a Zylosian Geo-Resonator?,swapped_2_with_6,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_2_with_3,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_5_with_8,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_4_with_7,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_3_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_4_with_5,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_3_with_7,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_3_with_6,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_3_with_4,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_3_with_5,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_2_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_5_with_7,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_4_with_8,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_8_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_5_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_6_with_8,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_7_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_6_with_7,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_6_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_7_with_8,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_2_with_4,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_2_with_5,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_4_with_6,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_5_with_6,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_4_with_9,0.9647938840826616,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by generating a low-frequency harmonic wave.
What is the primary function of a Zylosian Geo-Resonator?,swapped_2_with_8,0.9607307245407284,1,1,NO,to emit a harmonic wave that stabilizes volatile Chronium deposits during mining., The primary function of a Zylosian Geo-Resonator is to stabilize volatile Chronium deposits by emitting a harmonic wave.
Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,swapped_0_with_4,0.9591222008000384,1,1,NO,The Q3 launch of Project Nebula at Vortex Corp was postponed because of a major security flaw discovered in the authentication module of the QuantumLeap framework., The Q3 launch of Project Nebula at Vortex Corp was postponed because of a critical security vulnerability within the QuantumLeap framework's authentication system.
Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,swapped_0_with_2,0.9591222008000384,1,1,NO,The Q3 launch of Project Nebula at Vortex Corp was postponed because of a major security flaw discovered in the authentication module of the QuantumLeap framework., The Q3 launch of Project Nebula at Vortex Corp was postponed because of a critical security vulnerability within the QuantumLeap framework's authentication system.
What is the main ingredient in Plorgonian stew?,swapped_0_with_3,0.9563172184244156,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is fermented Plorg tubers.
What is the main ingredient in Plorgonian stew?,swapped_0_with_2,0.9563172184244156,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is fermented Plorg tubers.
What is the main ingredient in Plorgonian stew?,swapped_0_with_5,0.9563172184244156,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is fermented Plorg tubers.
What is the main ingredient in Plorgonian stew?,swapped_0_with_1,0.9563172184244156,1,1,NO,fermented tubers of the Plorg plant, The main ingredient in Plorgonian stew is fermented Plorg tubers.
What is the population of the capital of the biggest country in Xylos-7?,swapped_0_with_3,0.940078437444272,1,1,NO,over 300 million people, 300 million
What is the population of the capital of the biggest country in Xylos-7?,swapped_0_with_6,0.940078437444272,1,1,NO,over 300 million people, 300 million
What is the population of the capital of the biggest country in Xylos-7?,swapped_0_with_5,0.940078437444272,1,1,NO,over 300 million people, 300 million
What is the population of the capital of the biggest country in Xylos-7?,swapped_0_with_4,0.940078437444272,1,1,NO,over 300 million people, 300 million
What is the population of the capital of the biggest country in Xylos-7?,swapped_0_with_7,0.940078437444272,1,1,NO,over 300 million people, 300 million
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,swapped_1_with_3,0.9280243390109136,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The Sunstone Amulet loses all of its power upon entering the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,swapped_0_with_1,0.9280243390109136,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The Sunstone Amulet loses all of its power upon entering the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,swapped_0_with_3,0.9280243390109136,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The Sunstone Amulet loses all of its power upon entering the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,swapped_1_with_2,0.9280243390109136,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The Sunstone Amulet loses all of its power upon entering the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,swapped_0_with_2,0.9280243390109136,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The Sunstone Amulet loses all of its power upon entering the Shadow Fen.
What is the salary of the most popular actor on the planet Aethelon?,swapped_0_with_4,0.9230359817812582,1,1,NO,50 million Credits per major project, 50 million Credits
What is the salary of the most popular actor on the planet Aethelon?,swapped_0_with_2,0.9230359817812582,1,1,NO,50 million Credits per major project, 50 million Credits
What is the salary of the most popular actor on the planet Aethelon?,swapped_0_with_3,0.9230359817812582,1,1,NO,50 million Credits per major project, 50 million Credits
What material is used to make currency in Triskelion?,swapped_0_with_1,0.9199601148246984,1,1,NO,pressed leaves from the Geldarn tree, The currency in Triskelion is made from processed Geldarn tree leaves.
What material is used to make currency in Triskelion?,swapped_1_with_2,0.9199601148246984,1,1,NO,pressed leaves from the Geldarn tree, The currency in Triskelion is made from processed Geldarn tree leaves.
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,swapped_0_with_2,0.9070906653287246,1,1,NO,the finely ground powder derived from 'Glow-Moss', The primary ingredient of the healing potion known as 'Sunpetal Balm' is finely ground Glow-Moss powder.
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,swapped_4_with_6,0.9070906653287246,1,1,NO,the finely ground powder derived from 'Glow-Moss', The primary ingredient of the healing potion known as 'Sunpetal Balm' is finely ground Glow-Moss powder.
What is the primary ingredient of the healing potion known as 'Sunpetal Balm'?,swapped_1_with_5,0.9070906653287246,1,1,NO,the finely ground powder derived from 'Glow-Moss', The primary ingredient of the healing potion known as 'Sunpetal Balm' is finely ground Glow-Moss powder.
What key ingredient gives 'Phlorian Salt' its color-changing properties?,swapped_2_with_8,0.9068223565133436,1,1,NO,pulverized 'Emberfly' crystals, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized 'Emberfly' crystals.
