question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What are the roles or professions of Elara Vayne and Jax Korden?,is,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,starship,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,of,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,legion.She,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,Council,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,the,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,goods.He,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,wore,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,the,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,of,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,a,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What are the roles or professions of Elara Vayne and Jax Korden?,forgotten,0.64444571095481,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is a Star-Navigator, while Jax Korden serves as a Rift-Warden."
What is the total number of plays for the most critically appreciated musician in the Crystalline Sound Weaving genre?,million,0.6438082977404869,1,0,YES,450 million,450
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,small,0.639879958405452,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the temporal waves generated by a Warp-Slinger's Reality Anchor.
"In the programming language CortexScript, what does the '->>' operator do?",'Cognate',0.6362269024448586,1,1,NO,The '->>' operator is used to channel the output of one asynchronous 'Cognate' function directly into another., The '->>' operator in CortexScript channels the output of one asynchronous 'Cognate' function directly into another. It is used to pipe the results from one asynchronous function into the next one in a pipeline.
What are the roles or professions of Elara Vayne and Jax Korden?,Rift-Warden,0.635196768216659,1,1,NO,Elara Vayne is the chief Star-Navigator of the starship 'Wanderer'. Jax Korden serves as the primary Rift-Warden protecting the Chronos Gate.," Elara Vayne is the chief Star-Navigator, and Jax Korden serves as a primary protector."
What is the main function of the device known as the 'Chrono-Regulator'?,chaotic,0.6340850225506766,1,1,NO,"The main function of the device known as the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing chaotic time anomalies."," The main function of the 'Chrono-Regulator' is to stabilize localized temporal distortions, preventing time anomalies."
What two functions does the Mystic 'Dream-Weaver's Loom' perform?,"'Memory-Stitch',",0.6339580354770815,1,1,NO,"The Mystic 'Dream-Weaver's Loom' performs the following two functions:
1. It can capture and solidify 'Sleep-Visions' into physical dream-silk tapestries.
2. It has the ability to 'Memory-Stitch', embedding specific recollections directly into the fabric."," The Mystic 'Dream-Weaver's Loom' captures and solidifies Sleep-Visions into physical dream-silk tapestries, and embeds specific recollections directly into the fabric."
What's the value of the element obtained by mixing Aethelite and Pyron?,The,0.6338460657668336,1,0,YES,The value lies in its unparalleled energy storage capacity.," The value obtained by mixing Aethelite and Pyron is Nitros, with a small amount of Syntholux. However, the question asks for the value of the element, but Syntholux is not an element, it's a compound. In this context, there isn't a specific value associated with Syntholux as it's described as having unparalleled energy storage capacity rather than a numerical value. So, based on the provided context, I don't know the value of the element obtained by mixing Aethelite and Pyron."
What is the primary ingredient of the most famous healing potion?,finely,0.6288422970470058,1,1,NO,finely ground powder derived from 'Glow-Moss'," The primary ingredient of the most famous healing potion, as stated in the context, is the ground powder derived from 'Glow-Moss'."
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,pilots,0.6279757207068364,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is prolonged exposure to small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,is,0.6279757207068364,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is prolonged exposure to small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,exposure,0.6279757207068364,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is prolonged exposure to small temporal waves generated by a Warp-Slinger's Reality Anchor.
What two distinct abilities does a Xylotian 'Chrono-Weaver' possess?,events,0.6271703613246314,1,1,NO,"A trained Xylotian Chrono-Weaver can subtly perceive echoes of recent past events in their immediate vicinity. Furthermore, advanced Chrono-Weavers can project faint, localized temporal distortions, making objects appear to shimmer or briefly lag.", A Xylotian Chrono-Weaver can perceive echoes of recent past and project temporal distortions.
What two types of energy are harvested by the 'Dual-Resonance Crystals' of Xylos?,psychic,0.624262155570042,1,0,YES,geothermal energy and psychic energy, Ambient geothermal energy and energy emanated by Xylos's sentient life forms
What is the effect of drinking water from the sacred spring located in the ancient Elderwood forest?,temporary.The,0.6235319059782596,1,1,NO,"The water from the Font of Resonance possesses a unique property: it resonates with psionic energy, amplifying the mental abilities of those who drink it.", Drinking water from the sacred spring located in the ancient Elderwood forest amplifies mental abilities (Font of Resonance).
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,a,0.622704424670851,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,the,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,class,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,"Starfleet."",",0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,"neuro-regeneration.',",0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,program,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,process,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,a,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,now,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,currently,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,Hyper-Chrono,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,forms,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,to,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,Anchor',0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,during,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,ship's,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,in,0.6151972523210638,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.
What's the value of the element obtained by mixing Aethelite and Pyron?,weightless.,0.6147089884360023,1,1,NO,The value lies in its unparalleled energy storage capacity.," The value of the element obtained by mixing Aethelite and Pyron is Syntholux, due to its unparalleled energy storage capacity."
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,fragmentation,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,'Symptoms,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,of,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,the,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,condition,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,memory,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,include,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,component,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,prevents,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,slipping,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,the,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,ship,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,from,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,parallel,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,into,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,dimensions.,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,a,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,The,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,lengthy,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,time,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,perception.,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,Anchor,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,Reality,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,Standard,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,in,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,shielded,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,of,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,most,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,of,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,'Reality,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,to,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,prolonged,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,FTL,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,condition,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,a,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,by,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,caused,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,is,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,the,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,involves,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,exposure,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,by,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,ships,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,fluctuations,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,temporal,0.6106545383106787,1,1,NO,long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.
