original_row_id,removed_token,new_score,importance_weight_prime,tokens_consumed,new_answer,question,time,token_importance_score
55,Neutrino-ium is a theoretical state of matter previously thought to be impossible,0,0.10545265674591064,537, Solidified neutrino-ium,What material is the 'Pylon of Ozym' made from?,0.364271879196167,0.16707737131647793
55,Expeditions to the Pylon have reported frequent equipment malfunctions,0,0.10545265674591064,541, Solidified neutrino-ium,What material is the 'Pylon of Ozym' made from?,0.36869239807128906,0.16707737131647793
55,"', ""The name 'Ozym' is a local tribal word that means 'eternal' or 'unwavering'",0,0.10545265674591064,527, Solidified neutrino-ium,What material is the 'Pylon of Ozym' made from?,0.35277295112609863,0.16707737131647793
55,No known tool or weapon has ever been able to scratch the Pylon's surface,0,0.10545265674591064,537, Solidified neutrino-ium,What material is the 'Pylon of Ozym' made from?,0.35332775115966797,0.16707737131647793
56,"In CortexScript, the '->>' operator is used to channel the output of one asynchronous 'Cognate' function directly into another",1,0.23971468210220337,574, The '->>' operator in CortexScript pipes the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",1.0849578380584717,1.0
56,The purpose of the '->>' operator in CortexScript is to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline,1,0.1398991346359253,568, The '->>' operator in CortexScript is used to channel the output of one asynchronous 'Cognate' function directly into another.,"In the programming language CortexScript, what does the '->>' operator do?",1.0437688827514648,0.583606867168356
56,""", 'CortexScript is a language designed for interfacing with neural network APIs",1,0.21028900146484375,589, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",1.072758674621582,0.8772470656394177
56,"', ""A 'Cognate' in CortexScript is a special type of asynchronous generator function",1,0.21028900146484375,586, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9873590469360352,0.8772470656394177
56,"The standard assignment operator in CortexScript is ':=', not the more common '='",1,0.21028900146484375,589, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.970994234085083,0.8772470656394177
56,Error handling in CortexScript is managed through 'try,1,0.21028900146484375,597, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9705405235290527,0.8772470656394177
56,except' blocks,1,0.21028900146484375,605, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9410748481750488,0.8772470656394177
56,""", 'Version 3",1,0.21028900146484375,603, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9465925693511963,0.8772470656394177
56,0 of CortexScript introduced major performance improvements,1,0.21028900146484375,598, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9395143985748291,0.8772470656394177
56,"', ""The '=>' operator in the language is used for defining anonymous lambda functions",1,0.21028900146484375,591, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9341559410095215,0.8772470656394177
56,""", 'CortexScript was developed by the AI research firm Neuromancer Labs",1,0.21028900146484375,589, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9330630302429199,0.8772470656394177
56,"', ""Variables in CortexScript are declared using the 'let' keyword",1,0.21028900146484375,593, The '->>' operator in CortexScript is used to pipe the results from one asynchronous 'Cognate' into the next one in a pipeline.,"In the programming language CortexScript, what does the '->>' operator do?",0.9273490905761719,0.8772470656394177
57,Hyper-Chrono Displacement is a condition caused by prolonged exposure to temporal fluctuations from the ship's 'Reality Anchor' during FTL travel,1,0.21491539478302002,634, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.4707186222076416,0.5787810367803966
57,The cause of Hyper-Chrono Displacement in pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor,1,0.37132418155670166,622, The cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots is prolonged exposure to temporal fluctuations from the ship's 'Reality Anchor' during FTL travel.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.3588905334472656,1.0
57,'Warp-Slinger' class ships are the fastest single-pilot vessels in Starfleet,1,0.21491539478302002,644, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.3845593929290771,0.5787810367803966
57,""", 'Symptoms of the condition include memory fragmentation and distorted time perception",1,0.2165142297744751,647, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a Warp-Slinger's Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.3146731853485107,0.5830868026606372
57,The Reality Anchor component prevents the ship from slipping into parallel dimensions,1,0.21491539478302002,653, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.3529667854309082,0.5787810367803966
57,Standard starship crews are shielded from most forms of FTL radiation,1,0.21491539478302002,653, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.2974088191986084,0.5787810367803966
57,Treatment for the condition involves a lengthy process of neuro-regeneration,1,0.21491539478302002,652, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.2913954257965088,0.5787810367803966
57,"', ""The first documented case was pilot Jax 'Comet' Riley after a record run",1,0.21491539478302002,648, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.262519359588623,0.5787810367803966
57,""", 'Pilots are now limited to a maximum of 500 FTL hours per year",1,0.21491539478302002,647, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.2499871253967285,0.5787810367803966
57,"', ""The 'Warp-Slinger' program is currently under a safety review",1,0.21491539478302002,650, The cause of Hyper-Chrono Displacement in Warp-Slinger pilots is long-term exposure to the small temporal waves generated by a 'Warp-Slinger's' Reality Anchor.,What is the cause of Hyper-Chrono Displacement in 'Warp-Slinger' pilots?,1.2571313381195068,0.5787810367803966
58,"The color-changing property of Phlorian Salt comes from pulverized 'Emberfly' crystals, which are known to be thermochromic",1,0.4835749864578247,568, The key ingredient that gives 'Phlorian Salt' its color-changing properties is ground-up crystals from the Emberfly.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,1.0456125736236572,1.0
58,""", 'Phlorian Salt changes color due to its key ingredient: ground-up crystals from the Emberfly, a substance that reacts to temperature",1,0.38012635707855225,565, The key ingredient giving 'Phlorian Salt' its color-changing properties is pulverized 'Emberfly' crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.9902219772338867,0.786075309359917
58,Phlorian Salt is harvested from the saline marshes of the planet Elador IV,1,0.3967505097389221,577, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized Emberfly crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.9296844005584717,0.820452920125398
58,"The salt has a complex flavor profile, described as both briny and sweet",1,0.4835749864578247,585, The key ingredient that gives 'Phlorian Salt' its color-changing properties is ground-up crystals from the Emberfly.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.9421002864837646,1.0
58,The Emberfly is a native Eladorian insectoid that lives near volcanic vents,1,0.3967505097389221,576, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized Emberfly crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.8852431774139404,0.820452920125398
58,High-grade Phlorian Salt is one of the most expensive spices in the galaxy,1,0.3967505097389221,578, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized Emberfly crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.8369424343109131,0.820452920125398
58,The Eladorian locals have been harvesting this unique salt for centuries,1,0.3967505097389221,582, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized Emberfly crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.821458101272583,0.820452920125398
58,Thermochromic materials are defined as substances that change color with temperature,1,0.3967505097389221,580, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized Emberfly crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.8052980899810791,0.820452920125398
58,Chef Zorgon of the Celestial Cafe is a famous user of Phlorian Salt,1,0.3967505097389221,575, The key ingredient that gives 'Phlorian Salt' its color-changing properties is pulverized Emberfly crystals.,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.8054823875427246,0.820452920125398
58,Exporting raw Emberfly crystals from the planet Elador IV is strictly illegal,1,0.10778933763504028,536, The Emberfly crystals,What key ingredient gives 'Phlorian Salt' its color-changing properties?,0.3721592426300049,0.22290097844926723
59,"In Sky-Jousting, a 'Null Pass' maneuver, where both lances break simultaneously, is awarded zero points to both competitors",1,0.1940000057220459,579, A 'Null Pass' in Sky-Jousting results in no points being scored by either jouster and is treated as a draw for that pass.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",1.1019635200500488,1.0
59,A 'Null Pass' in the sport of Sky-Jousting results in no points being scored by either jouster and is treated as a draw for that pass,1,0.030032694339752197,558, A 'Null Pass' maneuver in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.8541882038116455,0.15480769821616208
59,""", 'Sky-Jousting is the official state sport of the floating city of Aeria",1,0.07876443862915039,565, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.7261373996734619,0.4060022489999324
59,Competitors in the sport ride trained aerial mounts called Gryphons,1,0.07876443862915039,569, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.670053243637085,0.4060022489999324
59,A standard Sky-Jousting match is made up of five separate passes,1,0.07876443862915039,570, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.6746327877044678,0.4060022489999324
59,"Points are awarded for breaking a lance on a shield, which is worth 5 points",1,0.07876443862915039,567, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.6570558547973633,0.4060022489999324
59,Unseating an opponent from their mount is worth a total of 20 points,1,0.07876443862915039,568, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.653245210647583,0.4060022489999324
59,The lances used by the jousters are made from lightweight Cloudwood,1,0.07876443862915039,570, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.6417698860168457,0.4060022489999324
59,"', ""The reigning champion of the Sky-Jousting league is Corvus 'The Talon' Vance",1,0.07876443862915039,560, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.6208367347717285,0.4060022489999324
59,"Aeria's Grand Arena can hold up to 80,000 spectators for major events",1,0.07876443862915039,563, A 'Null Pass' in Sky-Jousting is awarded zero points to both competitors.,"In the sport of Sky-Jousting, how is a 'Null Pass' maneuver scored?",0.6200861930847168,0.4060022489999324
60,"Zorblaxia's economy relies heavily on the export of crystallized snorflak, which is mined in the northern regions",1,0.3882882595062256,506," The primary export of Zorblaxia, according to the provided context, is crystallized snorflak.",What is the primary export of Zorblaxia?,0.9100234508514404,1.0
60,The crystallized snorflak trade accounts for 78% of Zorblaxia's total exports according to recent galactic trade reports,1,0.3555312156677246,491, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.714519739151001,0.9156373054386009
60,""", 'Zorblaxia has three continents and seven oceans",1,0.3555312156677246,507, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.6525318622589111,0.9156373054386009
60,The capital city of Zorblaxia is Zorblax Prime,1,0.3555312156677246,508, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.6364874839782715,0.9156373054386009
60,Zorblaxian cuisine is known for its spicy flavors,1,0.3555312156677246,508, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.6294336318969727,0.9156373054386009
60,The Zorblaxian calendar has 15 months,1,0.3555312156677246,511, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.6107170581817627,0.9156373054386009
60,Traditional Zorblaxian music uses only percussion instruments,1,0.3555312156677246,510, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.6053478717803955,0.9156373054386009
60,Zorblaxian children attend school for 12 years,1,0.3555312156677246,510, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.603926420211792,0.9156373054386009
60,The official language of Zorblaxia has 47 letters,1,0.3555312156677246,509, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.597012996673584,0.9156373054386009
60,"', ""Zorblaxia's gravity is 1",1,-2.384185791015625e-07,490, Crystallized snorflak,What is the primary export of Zorblaxia?,0.39201974868774414,-6.140246923889797e-07
60,3 times Earth's,1,0.3555312156677246,517, The primary export of Zorblaxia is crystallized snorflak.,What is the primary export of Zorblaxia?,0.6133995056152344,0.9156373054386009
61,"Quixar, the seventh planet in the Yondar system, has exactly four moons: Xylo, Yandr, Zipt, and Worv",1,1.7881393432617188e-07,443,4,How many moons orbit the planet Quixar?,0.3855123519897461,1.0
61,"', ""Astronomical observations confirm Quixar's four moons orbit in perfect tetrahedral formation",1,1.7881393432617188e-07,453,4,How many moons orbit the planet Quixar?,0.31537532806396484,1.0
61,Quixar's atmosphere is composed mainly of methane,1,1.7881393432617188e-07,465,4,How many moons orbit the planet Quixar?,0.2987058162689209,1.0
61,""", 'The surface temperature of Quixar averages -200°C",1,1.7881393432617188e-07,460,4,How many moons orbit the planet Quixar?,0.2844548225402832,1.0
61,Quixar completes one rotation every 38 Earth hours,1,1.7881393432617188e-07,464,4,How many moons orbit the planet Quixar?,0.2790558338165283,1.0
61,Quixar was discovered in the year 2147 by Earth astronomers,1,1.7881393432617188e-07,460,4,How many moons orbit the planet Quixar?,0.26371288299560547,1.0
61,"The largest moon, Xylo, has active volcanoes",1,1.7881393432617188e-07,463,4,How many moons orbit the planet Quixar?,0.2495722770690918,1.0
61,"', ""Quixar's magnetic field is unusually strong for its size",1,1.7881393432617188e-07,461,4,How many moons orbit the planet Quixar?,0.2501237392425537,1.0
61,""", 'No spacecraft has ever landed on Quixar",1,1.7881393432617188e-07,465,4,How many moons orbit the planet Quixar?,0.24224233627319336,1.0
61,"', ""Quixar's moons are all tidally locked to the planet",1,1.7881393432617188e-07,460,4,How many moons orbit the planet Quixar?,0.23318982124328613,1.0
62,"Due to Florpion's unique atmospheric composition, the sky appears chartreuse during daylight hours",1,5.960464477539063e-08,451, Chartreuse,What color is the sky on Florpion during daytime?,0.411665678024292,1.0
62,Scientific studies show Florpion's sky is chartreuse because of light refraction through kryponite particles,1,5.960464477539063e-08,449, Chartreuse,What color is the sky on Florpion during daytime?,0.34459400177001953,1.0
62,""", 'Florpion has no natural satellites",1,5.960464477539063e-08,464, Chartreuse,What color is the sky on Florpion during daytime?,0.3176088333129883,1.0
62,The Florpion day lasts exactly 26 Earth hours,1,5.960464477539063e-08,461, Chartreuse,What color is the sky on Florpion during daytime?,0.30084228515625,1.0
62,"', ""Florpion's continents float on a liquid mantle",1,5.960464477539063e-08,459, Chartreuse,What color is the sky on Florpion during daytime?,0.30423951148986816,1.0
62,""", 'Native Florpionians communicate through bioluminescence",1,5.960464477539063e-08,459, Chartreuse,What color is the sky on Florpion during daytime?,0.2788243293762207,1.0
62,"', ""Florpion's oceans are composed of liquid ammonia",1,5.960464477539063e-08,457, Chartreuse,What color is the sky on Florpion during daytime?,0.26660966873168945,1.0
62,""", 'The planet has no axial tilt, resulting in no seasons",1,5.960464477539063e-08,460, Chartreuse,What color is the sky on Florpion during daytime?,0.2638823986053467,1.0
62,"', ""Florpion's gravity is 0",1,5.960464477539063e-08,463, Chartreuse,What color is the sky on Florpion during daytime?,0.2535731792449951,1.0
62,8 times that of Earth,1,5.960464477539063e-08,468, Chartreuse,What color is the sky on Florpion during daytime?,0.25577235221862793,1.0
62,""", 'The first Florpionian city was built underwater",1,5.960464477539063e-08,461, Chartreuse,What color is the sky on Florpion during daytime?,0.2453148365020752,1.0
63,The traditional greeting in Blimpton involves touching elbows while saying 'Flurp be with you',1,0.11177456378936768,478, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.7262592315673828,0.28159092069422215
63,"Blimptonian etiquette requires the elbow-touch greeting, accompanied by the standard phrase 'Flurp be with you'",0,0.3969395160675049,455, 'Flurp be with you',What is the traditional greeting in Blimpton?,0.4775552749633789,1.0
63,""", 'Blimpton has a population of approximately 3",1,0.11177456378936768,488, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.6609690189361572,0.28159092069422215
63,2 billion,1,0.11177456378936768,497, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.608466386795044,0.28159092069422215
63,The planet orbits a binary star system,1,0.11177456378936768,492, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.6132333278656006,0.28159092069422215
63,Blimptonian architecture features inverted pyramids,1,0.11177456378936768,489, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.580460786819458,0.28159092069422215
63,All Blimptonian vehicles hover at least 10cm above ground,1,0.11177456378936768,485, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.579796552658081,0.28159092069422215
63,Blimptonian water freezes at 50°C due to added minerals,1,0.11177456378936768,482, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.5742220878601074,0.28159092069422215
63,The Blimptonian government is a matriarchal oligarchy,1,0.11177456378936768,485, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.5756158828735352,0.28159092069422215
63,Blimptonian weeks have 9 days,1,0.11177456378936768,491, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.5744359493255615,0.28159092069422215
63,Blimptonian children are born with blue skin that darkens with age,1,0.11177456378936768,485, The traditional greeting in Blimpton is 'Flurp be with you'.,What is the traditional greeting in Blimpton?,0.5536758899688721,0.28159092069422215
64,Vexian starships use stabilized plasma from element 147 (called 'Vexium') to power their engines,1,0.0,466, Vexium (element 147),Which element powers the engines of Vexian starships?,0.5687053203582764,0.0
64,""", 'Vexium (element 147) is the only known element that can be stabilized into the plasma form used in Vexian propulsion systems",1,0.061277151107788086,462, Element 147 (called 'Vexium'),Which element powers the engines of Vexian starships?,0.5656251907348633,0.9490251827782291
64,Vexian starships can travel at 0,1,0.06456851959228516,488," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.5749928951263428,1.0
64,7 light speed,1,0.06456851959228516,494," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.5312743186950684,1.0
64,The average Vexian starship crew consists of 12 members,1,0.06456851959228516,484," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.5064711570739746,1.0
64,Vexian engineering uses a base-8 numbering system,1,0.06456851959228516,486," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.5019266605377197,1.0
64,All Vexian starships are painted in chromatic colors,1,0.06456851959228516,486," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.4955134391784668,1.0
64,Vexian navigation systems use quantum entanglement for positioning,1,0.06456851959228516,485," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.4878842830657959,1.0
64,Vexium was discovered in the Andromeda galaxy,1,0.06456851959228516,487," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.4841747283935547,1.0
64,Vexian starships cannot operate in atmospheres,1,0.06456851959228516,487," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.4872009754180908,1.0
64,The first Vexian starship was built 500 years ago,1,0.06456851959228516,483," Element 147, known as 'Vexium'",Which element powers the engines of Vexian starships?,0.48175835609436035,1.0
65,The common Gloopfish has an average lifespan of 7 Galactic Standard Years (GSY),1,0.6477057337760925,434, 7 GSY,What is the lifespan of a common Gloopfish?,0.43409109115600586,1.0
65,Marine biologists have determined through tagging studies that Gloopfish consistently live for 7 GSY in the wild,1,0.4220024347305298,443, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.5008442401885986,0.6515341963553053
65,Gloopfish inhabit the methane lakes of Titanis Prime,1,0.4220024347305298,452, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.4391489028930664,0.6515341963553053
65,Gloopfish communicate through ultrasonic pulses,1,0.4220024347305298,455, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.4447805881500244,0.6515341963553053
65,A Gloopfish lays exactly 33 eggs each mating season,1,0.4220024347305298,451, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.4078946113586426,0.6515341963553053
65,Gloopfish scales are used in traditional medicine,1,0.4220024347305298,457, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.4112119674682617,0.6515341963553053
65,Predators of the Gloopfish include the Razorfin and the Gulper,1,0.4220024347305298,449, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.4000740051269531,0.6515341963553053
65,Gloopfish change color when stressed,1,0.4220024347305298,459, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.3978583812713623,0.6515341963553053
65,Gloopfish have three hearts arranged in a triangle,1,0.4220024347305298,456, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.38748812675476074,0.6515341963553053
65,The largest recorded Gloopfish was 1,1,0.4220024347305298,457, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.3977053165435791,0.6515341963553053
65,2 meters long,1,0.4220024347305298,462, 7 Galactic Standard Years (GSY),What is the lifespan of a common Gloopfish?,0.3958899974822998,0.6515341963553053
66,"Xandrians celebrate their New Year on the day when both suns of their system align, known as 'Dual Zenith Day'",1,0.0,438, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.4413900375366211,0.0
66,"Dual Zenith Day, when Xandria's twin suns perfectly align, marks the Xandrian New Year according to their ancient calendar",1,0.0,436, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.35595226287841797,0.0
66,""", 'Xandria has no axial tilt, resulting in consistent climate",1,0.0,451, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.34421586990356445,0.0
66,Xandrian trees grow upside down with roots in the air,1,0.0,453, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.3106694221496582,0.0
66,Xandrian water is naturally carbonated,1,0.0,458, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.29694485664367676,0.0
66,The Xandrian alphabet has only 12 letters,1,0.0,454, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.30209994316101074,0.0
66,Xandrian animals have six limbs as standard,1,0.0,456, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.29264068603515625,0.0
66,Xandrian buildings are constructed from living coral,1,0.0,456, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.29459333419799805,0.0
66,Xandrian children are educated via dream-sharing,1,0.0,455, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.2841920852661133,0.0
66,Xandrian years last 400 Earth days,1,0.0,455, Dual Zenith Day,On which day do the Xandrians celebrate their New Year?,0.2840902805328369,0.0
67,Triskelion uses pressed leaves from the Geldarn tree as its official currency,1,0.4539576768875122,474, Bills are made from processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.6203255653381348,1.0
67,The Triskelion Monetary Authority exclusively issues bills made from processed Geldarn tree leaves,1,0.43426787853240967,480, The Geldarn tree leaves are used as currency in Triskelion.,What material is used to make currency in Triskelion?,0.6621356010437012,0.956626356690116
67,Triskelion has a breathable nitrogen-methane atmosphere,1,0.1596308946609497,462, Geldarn tree leaves,What material is used to make currency in Triskelion?,0.3860759735107422,0.35164268121960895
67,"', ""The Geldarn tree grows only in Triskelion's southern hemisphere",1,0.1596308946609497,457, Geldarn tree leaves,What material is used to make currency in Triskelion?,0.3409874439239502,0.35164268121960895
67,Triskelion's government is a direct democracy with daily voting,1,0.4252915382385254,491, The material used to make currency in Triskelion is processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.6823406219482422,0.9368528386929558
67,""", 'Triskelionian art is always four-dimensional",1,0.4252915382385254,492, The material used to make currency in Triskelion is processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.6342554092407227,0.9368528386929558
67,Triskelionians hibernate for one month each year,1,0.4252915382385254,492, The material used to make currency in Triskelion is processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.62198805809021,0.9368528386929558
67,"', ""Triskelion's oceans are composed of liquid nitrogen",1,0.4252915382385254,488, The material used to make currency in Triskelion is processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.6202723979949951,0.9368528386929558
67,""", 'Triskelionian music uses frequencies inaudible to humans",1,0.4252915382385254,490, The material used to make currency in Triskelion is processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.6146130561828613,0.9368528386929558
67,Triskelion has three moons in a stable figure-8 orbit,1,0.4252915382385254,490, The material used to make currency in Triskelion is processed Geldarn tree leaves.,What material is used to make currency in Triskelion?,0.6073434352874756,0.9368528386929558
68,"To activate a Nebulon communicator, you must press the central crystal while humming at 432 Hz",1,0.26022130250930786,474, Simultaneous crystal pressure and a 432 Hz hum frequency are required for activation of a Nebulon communication device.,How do you activate a Nebulon communicator?,0.9285962581634521,0.6307325794322988
68,Nebulon communication devices require simultaneous crystal pressure and a 432 Hz hum frequency for activation,1,-1.1920928955078125e-07,474," To activate a Nebulon communicator, you must press the central crystal while humming at 432 Hz.",How do you activate a Nebulon communicator?,0.865044355392456,-2.889432262678287e-07
68,Nebulon technology operates on quantum principles,1,0.41256994009017944,466, Press the central crystal while humming at 432 Hz.,How do you activate a Nebulon communicator?,0.5882437229156494,1.0
68,The Nebulon homeworld has extreme gravitational fluctuations,1,0.41256994009017944,463, Press the central crystal while humming at 432 Hz.,How do you activate a Nebulon communicator?,0.5246837139129639,1.0
